burst	rep	timestamp	lumen	tempA	relhumA	tempB	relhumB	weight
695	0	28/6/2019-15:45:12	497	29.60	45.00	28.50	42.00	3.8
695	1	28/6/2019-15:45:13	498	29.60	45.00	28.50	42.00	3.8
695	2	28/6/2019-15:45:15	498	29.60	44.00	28.50	41.00	3.8
695	3	28/6/2019-15:45:16	498	29.60	44.00	28.50	41.00	3.8
695	4	28/6/2019-15:45:17	498	29.50	44.00	28.60	41.00	3.8
695	5	28/6/2019-15:45:18	498	29.50	44.00	28.60	41.00	3.8
696	0	28/6/2019-15:50:56	328	29.60	44.00	28.60	41.00	3.8
696	1	28/6/2019-15:50:57	329	29.60	44.00	28.60	41.00	3.8
696	2	28/6/2019-15:50:58	329	29.60	44.00	28.60	41.00	3.8
696	3	28/6/2019-15:50:59	329	29.60	44.00	28.60	41.00	3.8
696	4	28/6/2019-15:51:01	330	29.60	45.00	28.60	41.00	3.8
696	5	28/6/2019-15:51:02	330	29.60	45.00	28.60	41.00	3.8
697	0	28/6/2019-15:56:40	446	29.60	44.00	28.60	41.00	3.8
697	1	28/6/2019-15:56:41	448	29.60	44.00	28.60	41.00	3.8
697	2	28/6/2019-15:56:42	450	29.60	43.00	28.60	40.00	3.8
697	3	28/6/2019-15:56:43	452	29.60	43.00	28.60	40.00	3.8
697	4	28/6/2019-15:56:44	455	29.60	43.00	28.60	40.00	3.8
697	5	28/6/2019-15:56:45	456	29.60	43.00	28.60	40.00	3.8
698	0	28/6/2019-16:02:24	470	29.60	43.00	28.60	40.00	3.8
698	1	28/6/2019-16:02:25	471	29.60	43.00	28.60	40.00	3.8
698	2	28/6/2019-16:02:26	471	29.60	43.00	28.60	40.00	3.8
698	3	28/6/2019-16:02:27	471	29.60	43.00	28.60	40.00	3.8
698	4	28/6/2019-16:02:28	472	29.60	43.00	28.60	40.00	3.8
698	5	28/6/2019-16:02:29	472	29.60	43.00	28.60	40.00	3.8
699	0	28/6/2019-16:08:07	326	29.60	43.00	28.60	40.00	3.8
699	1	28/6/2019-16:08:09	327	29.60	43.00	28.60	40.00	3.8
699	2	28/6/2019-16:08:10	327	29.60	42.00	28.60	39.00	3.8
699	3	28/6/2019-16:08:11	328	29.60	42.00	28.60	39.00	3.8
699	4	28/6/2019-16:08:12	328	29.60	42.00	28.60	39.00	3.8
699	5	28/6/2019-16:08:13	329	29.60	42.00	28.60	39.00	3.8
700	0	28/6/2019-16:13:51	490	29.70	42.00	28.60	39.00	3.8
700	1	28/6/2019-16:13:52	490	29.70	42.00	28.60	39.00	3.8
700	2	28/6/2019-16:13:53	491	29.60	43.00	28.60	40.00	3.8
700	3	28/6/2019-16:13:55	488	29.60	43.00	28.60	40.00	3.8
700	4	28/6/2019-16:13:56	487	29.70	43.00	28.60	40.00	3.8
700	5	28/6/2019-16:13:57	486	29.70	43.00	28.60	40.00	3.8
701	0	28/6/2019-16:19:35	260	29.70	43.00	28.70	40.00	3.8
701	1	28/6/2019-16:19:36	261	29.70	43.00	28.70	40.00	3.8
701	2	28/6/2019-16:19:37	261	29.70	43.00	28.60	40.00	3.8
701	3	28/6/2019-16:19:38	261	29.70	43.00	28.60	40.00	3.8
701	4	28/6/2019-16:19:39	261	29.70	43.00	28.70	40.00	3.8
701	5	28/6/2019-16:19:41	261	29.70	43.00	28.70	40.00	3.8
702	0	28/6/2019-16:25:19	243	29.70	43.00	28.70	40.00	3.8
702	1	28/6/2019-16:25:20	245	29.70	43.00	28.70	40.00	3.8
702	2	28/6/2019-16:25:21	245	29.70	43.00	28.60	40.00	3.8
702	3	28/6/2019-16:25:22	245	29.70	43.00	28.60	40.00	3.8
702	4	28/6/2019-16:25:23	244	29.70	43.00	28.70	40.00	3.8
702	5	28/6/2019-16:25:24	244	29.70	43.00	28.70	40.00	3.8
703	0	28/6/2019-16:31:02	218	29.70	43.00	28.70	40.00	3.8
703	1	28/6/2019-16:31:04	217	29.70	43.00	28.70	40.00	3.8
703	2	28/6/2019-16:31:05	216	29.60	42.00	28.60	39.00	3.8
703	3	28/6/2019-16:31:06	216	29.60	42.00	28.60	39.00	3.8
703	4	28/6/2019-16:31:07	216	29.60	42.00	28.60	39.00	3.8
703	5	28/6/2019-16:31:08	216	29.60	42.00	28.60	39.00	3.8
704	0	28/6/2019-16:36:46	196	29.60	42.00	28.70	39.00	3.8
704	1	28/6/2019-16:36:47	198	29.60	42.00	28.70	39.00	3.8
704	2	28/6/2019-16:36:49	198	29.60	42.00	28.60	38.00	3.8
704	3	28/6/2019-16:36:50	198	29.60	42.00	28.60	38.00	3.8
704	4	28/6/2019-16:36:51	198	29.60	42.00	28.60	38.00	3.8
704	5	28/6/2019-16:36:52	198	29.60	42.00	28.60	38.00	3.8
705	0	28/6/2019-16:42:30	209	29.60	42.00	28.60	38.00	3.8
705	1	28/6/2019-16:42:31	211	29.60	42.00	28.60	38.00	3.8
705	2	28/6/2019-16:42:32	209	29.60	41.00	28.60	38.00	3.8
705	3	28/6/2019-16:42:34	209	29.60	41.00	28.60	38.00	3.8
705	4	28/6/2019-16:42:35	209	29.60	41.00	28.60	38.00	3.8
705	5	28/6/2019-16:42:36	209	29.60	41.00	28.60	38.00	3.8
706	0	28/6/2019-16:48:14	218	29.60	41.00	28.60	38.00	3.8
706	1	28/6/2019-16:48:15	219	29.60	41.00	28.60	38.00	3.8
706	2	28/6/2019-16:48:16	219	29.50	42.00	28.50	38.00	3.8
706	3	28/6/2019-16:48:17	218	29.50	42.00	28.50	38.00	3.8
706	4	28/6/2019-16:48:18	218	29.60	42.00	28.60	38.00	3.8
706	5	28/6/2019-16:48:19	218	29.60	42.00	28.60	38.00	3.8
707	0	28/6/2019-16:53:58	196	29.60	42.00	28.60	38.00	3.8
707	1	28/6/2019-16:53:59	198	29.60	42.00	28.60	38.00	3.8
707	2	28/6/2019-16:54:00	197	29.50	41.00	28.50	38.00	3.8
707	3	28/6/2019-16:54:01	197	29.50	41.00	28.50	38.00	3.8
707	4	28/6/2019-16:54:02	197	29.50	41.00	28.50	38.00	3.8
707	5	28/6/2019-16:54:03	197	29.50	41.00	28.50	38.00	3.8
708	0	28/6/2019-16:59:41	169	29.50	41.00	28.60	38.00	3.8
708	1	28/6/2019-16:59:43	171	29.50	41.00	28.60	38.00	3.8
708	2	28/6/2019-16:59:44	171	29.50	41.00	28.50	38.00	3.8
708	3	28/6/2019-16:59:45	172	29.50	41.00	28.50	38.00	3.8
708	4	28/6/2019-16:59:46	173	29.50	41.00	28.50	38.00	3.8
708	5	28/6/2019-16:59:47	173	29.50	41.00	28.50	38.00	3.8
709	0	28/6/2019-17:05:25	172	29.50	41.00	28.50	38.00	3.8
709	1	28/6/2019-17:05:26	174	29.50	41.00	28.50	38.00	3.8
709	2	28/6/2019-17:05:28	174	29.40	41.00	28.40	38.00	3.8
709	3	28/6/2019-17:05:29	174	29.40	41.00	28.40	38.00	3.8
709	4	28/6/2019-17:05:30	174	29.40	41.00	28.40	38.00	3.8
709	5	28/6/2019-17:05:31	174	29.40	41.00	28.40	38.00	3.8
710	0	28/6/2019-17:11:09	176	29.40	41.00	28.50	37.00	3.8
710	1	28/6/2019-17:11:10	178	29.40	41.00	28.50	37.00	3.8
710	2	28/6/2019-17:11:11	177	29.40	41.00	28.40	38.00	3.8
710	3	28/6/2019-17:11:12	177	29.40	41.00	28.40	38.00	3.8
710	4	28/6/2019-17:11:13	177	29.40	41.00	28.40	38.00	3.8
710	5	28/6/2019-17:11:15	177	29.40	41.00	28.40	38.00	3.8
711	0	28/6/2019-17:16:53	183	29.40	41.00	28.40	38.00	3.8
711	1	28/6/2019-17:16:54	185	29.40	41.00	28.40	38.00	3.8
711	2	28/6/2019-17:16:55	185	29.30	42.00	28.40	39.00	3.8
711	3	28/6/2019-17:16:56	185	29.30	42.00	28.40	39.00	3.8
711	4	28/6/2019-17:16:57	185	29.30	42.00	28.40	39.00	3.8
711	5	28/6/2019-17:16:58	185	29.30	42.00	28.40	39.00	3.8
712	0	28/6/2019-17:22:36	218	29.40	42.00	28.40	39.00	3.8
712	1	28/6/2019-17:22:38	219	29.40	42.00	28.40	39.00	3.8
712	2	28/6/2019-17:22:39	218	29.30	43.00	28.30	40.00	3.8
712	3	28/6/2019-17:22:40	218	29.30	43.00	28.30	40.00	3.8
712	4	28/6/2019-17:22:41	218	29.30	43.00	28.30	40.00	3.8
712	5	28/6/2019-17:22:42	217	29.30	43.00	28.30	40.00	3.8
713	0	28/6/2019-17:28:20	211	29.30	43.00	28.40	40.00	3.8
713	1	28/6/2019-17:28:21	213	29.30	43.00	28.40	40.00	3.8
713	2	28/6/2019-17:28:22	213	29.20	42.00	28.20	39.00	3.8
713	3	28/6/2019-17:28:24	213	29.20	42.00	28.20	39.00	3.8
713	4	28/6/2019-17:28:25	214	29.20	42.00	28.20	39.00	3.8
713	5	28/6/2019-17:28:26	214	29.20	42.00	28.20	39.00	3.8
714	0	28/6/2019-17:34:04	208	29.20	42.00	28.30	39.00	3.8
714	1	28/6/2019-17:34:05	209	29.20	42.00	28.30	39.00	3.8
714	2	28/6/2019-17:34:06	209	29.20	43.00	28.20	40.00	3.8
714	3	28/6/2019-17:34:07	210	29.20	43.00	28.20	40.00	3.8
714	4	28/6/2019-17:34:08	209	29.20	43.00	28.20	40.00	3.8
714	5	28/6/2019-17:34:09	209	29.20	43.00	28.20	40.00	3.8
715	0	28/6/2019-17:39:48	206	29.20	43.00	28.20	39.00	3.8
715	1	28/6/2019-17:39:49	207	29.20	43.00	28.20	39.00	3.8
715	2	28/6/2019-17:39:50	207	29.10	42.00	28.20	39.00	3.8
715	3	28/6/2019-17:39:51	207	29.10	42.00	28.20	39.00	3.8
715	4	28/6/2019-17:39:52	207	29.10	42.00	28.20	39.00	3.8
715	5	28/6/2019-17:39:53	208	29.10	42.00	28.20	39.00	3.8
716	0	28/6/2019-17:45:31	280	29.20	43.00	28.20	39.00	3.8
716	1	28/6/2019-17:45:32	281	29.20	43.00	28.20	39.00	3.8
716	2	28/6/2019-17:45:34	281	29.00	42.00	28.10	39.00	3.8
716	3	28/6/2019-17:45:35	281	29.00	42.00	28.10	39.00	3.8
716	4	28/6/2019-17:45:36	281	29.10	42.00	28.10	39.00	3.8
716	5	28/6/2019-17:45:37	281	29.10	42.00	28.10	39.00	3.8
717	0	28/6/2019-17:51:15	334	29.10	42.00	28.20	39.00	3.8
717	1	28/6/2019-17:51:16	334	29.10	42.00	28.20	39.00	3.8
717	2	28/6/2019-17:51:17	334	29.00	42.00	28.00	39.00	3.8
717	3	28/6/2019-17:51:18	332	29.00	42.00	28.00	39.00	3.8
717	4	28/6/2019-17:51:19	333	29.00	42.00	28.10	38.00	3.8
717	5	28/6/2019-17:51:21	336	29.00	42.00	28.10	38.00	3.8
718	0	28/6/2019-17:56:59	333	29.00	42.00	28.10	38.00	3.8
718	1	28/6/2019-17:57:00	334	29.00	42.00	28.10	38.00	3.8
718	2	28/6/2019-17:57:01	334	29.00	42.00	27.90	38.00	3.8
718	3	28/6/2019-17:57:02	334	29.00	42.00	27.90	38.00	3.8
718	4	28/6/2019-17:57:03	334	29.00	42.00	28.00	39.00	3.8
718	5	28/6/2019-17:57:04	334	29.00	42.00	28.00	39.00	3.8
719	0	28/6/2019-18:02:42	332	29.00	42.00	28.10	39.00	3.8
719	1	28/6/2019-18:02:44	333	29.00	42.00	28.10	39.00	3.8
719	2	28/6/2019-18:02:45	333	28.90	41.00	27.90	38.00	3.8
719	3	28/6/2019-18:02:46	333	28.90	41.00	27.90	38.00	3.8
719	4	28/6/2019-18:02:47	333	28.90	41.00	27.90	38.00	3.8
719	5	28/6/2019-18:02:48	333	28.90	41.00	27.90	38.00	3.8
720	0	28/6/2019-18:08:26	323	29.00	42.00	27.90	38.00	3.8
720	1	28/6/2019-18:08:27	323	29.00	42.00	27.90	38.00	3.8
720	2	28/6/2019-18:08:28	323	28.90	41.00	27.90	37.00	3.8
720	3	28/6/2019-18:08:29	323	28.90	41.00	27.90	37.00	3.8
720	4	28/6/2019-18:08:30	323	28.90	41.00	27.90	37.00	3.8
720	5	28/6/2019-18:08:32	323	28.90	41.00	27.90	37.00	3.8
721	0	28/6/2019-18:14:10	301	28.90	41.00	28.00	38.00	3.8
721	1	28/6/2019-18:14:11	302	28.90	41.00	28.00	38.00	3.8
721	2	28/6/2019-18:14:12	302	28.80	41.00	27.80	38.00	3.8
721	3	28/6/2019-18:14:13	301	28.80	41.00	27.80	38.00	3.8
721	4	28/6/2019-18:14:14	301	28.80	41.00	27.90	38.00	3.8
721	5	28/6/2019-18:14:15	301	28.80	41.00	27.90	38.00	3.8
722	0	28/6/2019-18:19:53	273	28.90	41.00	27.90	38.00	3.8
722	1	28/6/2019-18:19:54	274	28.90	41.00	27.90	38.00	3.8
722	2	28/6/2019-18:19:56	274	28.70	41.00	27.80	38.00	3.8
722	3	28/6/2019-18:19:57	274	28.70	41.00	27.80	38.00	3.8
722	4	28/6/2019-18:19:58	274	28.80	41.00	27.80	38.00	3.8
722	5	28/6/2019-18:19:59	274	28.80	41.00	27.80	38.00	3.8
723	0	28/6/2019-18:25:37	239	28.80	41.00	27.90	38.00	3.8
723	1	28/6/2019-18:25:38	240	28.80	41.00	27.90	38.00	3.8
723	2	28/6/2019-18:25:39	240	28.70	41.00	27.80	38.00	3.8
723	3	28/6/2019-18:25:40	240	28.70	41.00	27.80	38.00	3.8
723	4	28/6/2019-18:25:41	239	28.70	42.00	27.70	38.00	3.8
723	5	28/6/2019-18:25:43	239	28.70	42.00	27.70	38.00	3.8
724	0	28/6/2019-18:31:21	222	28.70	41.00	27.80	38.00	3.8
724	1	28/6/2019-18:31:22	223	28.70	41.00	27.80	38.00	3.8
724	2	28/6/2019-18:31:23	223	28.70	41.00	27.80	38.00	3.8
724	3	28/6/2019-18:31:24	223	28.70	41.00	27.80	38.00	3.8
724	4	28/6/2019-18:31:25	223	28.70	41.00	27.80	38.00	3.8
724	5	28/6/2019-18:31:26	223	28.70	41.00	27.80	38.00	3.8
725	0	28/6/2019-18:37:04	210	28.70	41.00	27.70	38.00	3.8
725	1	28/6/2019-18:37:05	211	28.70	41.00	27.70	38.00	3.8
725	2	28/6/2019-18:37:07	211	28.60	40.00	27.70	37.00	3.8
725	3	28/6/2019-18:37:08	211	28.60	40.00	27.70	37.00	3.8
725	4	28/6/2019-18:37:09	210	28.60	40.00	27.70	37.00	3.8
725	5	28/6/2019-18:37:10	210	28.60	40.00	27.70	37.00	3.8
726	0	28/6/2019-18:42:48	174	28.70	40.00	27.70	37.00	3.8
726	1	28/6/2019-18:42:49	176	28.70	40.00	27.70	37.00	3.8
726	2	28/6/2019-18:42:50	176	28.60	41.00	27.60	38.00	3.8
726	3	28/6/2019-18:42:51	176	28.60	41.00	27.60	38.00	3.8
726	4	28/6/2019-18:42:52	176	28.60	41.00	27.60	38.00	3.8
726	5	28/6/2019-18:42:53	176	28.60	41.00	27.60	38.00	3.8
727	0	28/6/2019-18:48:31	173	28.60	41.00	27.60	38.00	3.8
727	1	28/6/2019-18:48:33	175	28.60	41.00	27.60	38.00	3.8
727	2	28/6/2019-18:48:34	175	28.50	41.00	27.50	38.00	3.8
727	3	28/6/2019-18:48:35	175	28.50	41.00	27.50	38.00	3.8
727	4	28/6/2019-18:48:36	175	28.50	41.00	27.60	37.00	3.8
727	5	28/6/2019-18:48:37	175	28.50	41.00	27.60	37.00	3.8
728	0	28/6/2019-18:54:15	173	28.60	41.00	27.60	37.00	3.8
728	1	28/6/2019-18:54:16	175	28.60	41.00	27.60	37.00	3.8
728	2	28/6/2019-18:54:17	174	28.40	42.00	27.50	39.00	3.8
728	3	28/6/2019-18:54:18	175	28.40	42.00	27.50	39.00	3.8
728	4	28/6/2019-18:54:20	174	28.40	42.00	27.50	39.00	3.8
728	5	28/6/2019-18:54:21	174	28.40	42.00	27.50	39.00	3.8
729	0	28/6/2019-18:59:59	150	28.50	42.00	27.50	39.00	3.8
729	1	28/6/2019-19:00:00	153	28.50	42.00	27.50	39.00	3.8
729	2	28/6/2019-19:00:01	152	28.40	41.00	27.50	38.00	3.8
729	3	28/6/2019-19:00:02	152	28.40	41.00	27.50	38.00	3.8
729	4	28/6/2019-19:00:03	152	28.40	41.00	27.50	38.00	3.8
729	5	28/6/2019-19:00:04	152	28.40	41.00	27.50	38.00	3.8
730	0	28/6/2019-19:05:42	142	28.40	41.00	27.50	38.00	3.8
730	1	28/6/2019-19:05:43	144	28.40	41.00	27.50	38.00	3.8
730	2	28/6/2019-19:05:44	144	28.30	41.00	27.40	38.00	3.8
730	3	28/6/2019-19:05:46	143	28.30	41.00	27.40	38.00	3.8
730	4	28/6/2019-19:05:47	143	28.40	41.00	27.40	38.00	3.8
730	5	28/6/2019-19:05:48	144	28.40	41.00	27.40	38.00	3.8
731	0	28/6/2019-19:11:26	135	28.40	41.00	27.50	38.00	3.8
731	1	28/6/2019-19:11:27	138	28.40	41.00	27.50	38.00	3.8
731	2	28/6/2019-19:11:28	137	28.20	41.00	27.40	38.00	3.8
731	3	28/6/2019-19:11:29	137	28.20	41.00	27.40	38.00	3.8
731	4	28/6/2019-19:11:30	137	28.30	41.00	27.40	38.00	3.8
731	5	28/6/2019-19:11:31	137	28.30	41.00	27.40	38.00	3.8
732	0	28/6/2019-19:17:09	118	28.30	41.00	27.40	38.00	3.8
732	1	28/6/2019-19:17:11	120	28.30	41.00	27.40	38.00	3.8
732	2	28/6/2019-19:17:12	120	28.20	41.00	27.30	38.00	3.8
732	3	28/6/2019-19:17:13	120	28.20	41.00	27.30	38.00	3.8
732	4	28/6/2019-19:17:14	119	28.20	41.00	27.40	38.00	3.8
732	5	28/6/2019-19:17:15	120	28.20	41.00	27.40	38.00	3.8
733	0	28/6/2019-19:22:53	97	28.30	41.00	27.40	38.00	3.8
733	1	28/6/2019-19:22:54	100	28.30	41.00	27.40	38.00	3.8
733	2	28/6/2019-19:22:55	100	28.20	41.00	27.20	38.00	3.8
733	3	28/6/2019-19:22:56	100	28.20	41.00	27.20	38.00	3.8
733	4	28/6/2019-19:22:57	100	28.30	41.00	27.20	38.00	3.8
733	5	28/6/2019-19:22:59	100	28.30	41.00	27.20	38.00	3.8
734	0	28/6/2019-19:28:37	75	28.30	41.00	27.30	37.00	3.8
734	1	28/6/2019-19:28:38	79	28.30	41.00	27.30	37.00	3.8
734	2	28/6/2019-19:28:39	79	28.10	42.00	27.20	39.00	3.8
734	3	28/6/2019-19:28:40	79	28.10	42.00	27.20	39.00	3.8
734	4	28/6/2019-19:28:41	79	28.20	42.00	27.20	39.00	3.8
734	5	28/6/2019-19:28:42	79	28.20	42.00	27.20	39.00	3.8
735	0	28/6/2019-19:34:20	59	28.20	42.00	27.20	39.00	3.8
735	1	28/6/2019-19:34:21	63	28.20	42.00	27.20	39.00	3.8
735	2	28/6/2019-19:34:22	63	28.10	42.00	27.20	39.00	3.8
735	3	28/6/2019-19:34:23	63	28.10	42.00	27.20	39.00	3.8
735	4	28/6/2019-19:34:25	63	28.10	42.00	27.20	39.00	3.8
735	5	28/6/2019-19:34:26	63	28.10	42.00	27.20	39.00	3.8
736	0	28/6/2019-19:40:04	45	28.10	42.00	27.20	39.00	3.8
736	1	28/6/2019-19:40:05	49	28.10	42.00	27.20	39.00	3.8
736	2	28/6/2019-19:40:06	49	28.10	44.00	27.10	41.00	3.8
736	3	28/6/2019-19:40:07	49	28.10	44.00	27.10	41.00	3.8
736	4	28/6/2019-19:40:08	50	28.10	44.00	27.20	41.00	3.8
736	5	28/6/2019-19:40:09	50	28.10	44.00	27.20	41.00	3.8
737	0	28/6/2019-19:45:47	34	28.20	44.00	27.20	41.00	3.8
737	1	28/6/2019-19:45:48	38	28.20	44.00	27.20	41.00	3.8
737	2	28/6/2019-19:45:49	38	28.00	44.00	27.10	41.00	3.8
737	3	28/6/2019-19:45:51	39	28.00	44.00	27.10	41.00	3.8
737	4	28/6/2019-19:45:52	38	28.10	44.00	27.10	41.00	3.8
737	5	28/6/2019-19:45:53	39	28.10	44.00	27.10	41.00	3.8
738	0	28/6/2019-19:51:31	26	28.10	44.00	27.10	41.00	3.8
738	1	28/6/2019-19:51:32	30	28.10	44.00	27.10	41.00	3.8
738	2	28/6/2019-19:51:33	30	28.00	45.00	27.00	43.00	3.8
738	3	28/6/2019-19:51:34	31	28.00	45.00	27.00	43.00	3.8
738	4	28/6/2019-19:51:35	31	28.00	45.00	27.00	43.00	3.8
738	5	28/6/2019-19:51:36	31	28.00	45.00	27.00	43.00	3.8
739	0	28/6/2019-19:57:05	20	28.00	45.00	27.10	43.00	3.8
739	1	28/6/2019-19:57:06	24	28.00	45.00	27.10	43.00	3.8
739	2	28/6/2019-19:57:08	25	28.00	45.00	27.00	42.00	3.8
739	3	28/6/2019-19:57:09	26	28.00	45.00	27.00	42.00	3.8
739	4	28/6/2019-19:57:10	26	28.00	45.00	27.10	42.00	3.8
739	5	28/6/2019-19:57:11	26	28.00	45.00	27.10	42.00	3.8
740	0	28/6/2019-20:02:49	17	28.00	45.00	27.10	42.00	3.8
740	1	28/6/2019-20:02:50	21	28.00	45.00	27.10	42.00	3.8
740	2	28/6/2019-20:02:51	22	27.90	44.00	27.00	43.00	3.8
740	3	28/6/2019-20:02:52	23	27.90	44.00	27.00	43.00	3.8
740	4	28/6/2019-20:02:53	23	28.00	46.00	27.00	43.00	3.8
740	5	28/6/2019-20:02:54	23	28.00	46.00	27.00	43.00	3.8
741	0	28/6/2019-20:08:32	15	28.00	46.00	27.00	42.00	3.8
741	1	28/6/2019-20:08:34	19	28.00	46.00	27.00	42.00	3.8
741	2	28/6/2019-20:08:35	20	27.90	44.00	26.90	42.00	3.8
741	3	28/6/2019-20:08:36	21	27.90	44.00	26.90	42.00	3.8
741	4	28/6/2019-20:08:37	21	27.90	44.00	26.90	42.00	3.8
741	5	28/6/2019-20:08:38	21	27.90	44.00	26.90	42.00	3.8
742	0	28/6/2019-20:14:16	14	27.90	44.00	27.00	42.00	3.8
742	1	28/6/2019-20:14:17	18	27.90	44.00	27.00	42.00	3.8
742	2	28/6/2019-20:14:18	19	27.80	44.00	26.90	42.00	3.8
742	3	28/6/2019-20:14:19	19	27.80	44.00	26.90	42.00	3.8
742	4	28/6/2019-20:14:20	20	27.90	44.00	26.90	41.00	3.8
742	5	28/6/2019-20:14:22	20	27.90	44.00	26.90	41.00	3.8
743	0	28/6/2019-20:19:59	13	27.90	44.00	26.90	41.00	3.8
743	1	28/6/2019-20:20:01	17	27.90	44.00	26.90	41.00	3.8
743	2	28/6/2019-20:20:02	18	27.70	44.00	26.80	42.00	3.8
743	3	28/6/2019-20:20:03	19	27.70	44.00	26.80	42.00	3.8
743	4	28/6/2019-20:20:04	19	27.70	44.00	26.80	41.00	3.8
743	5	28/6/2019-20:20:05	19	27.70	44.00	26.80	41.00	3.8
744	0	28/6/2019-20:25:43	13	27.80	44.00	26.90	41.00	3.8
744	1	28/6/2019-20:25:44	17	27.80	44.00	26.90	41.00	3.8
744	2	28/6/2019-20:25:45	18	27.70	44.00	26.80	42.00	3.8
744	3	28/6/2019-20:25:47	18	27.70	44.00	26.80	42.00	3.8
744	4	28/6/2019-20:25:48	18	27.70	44.00	26.80	42.00	3.8
744	5	28/6/2019-20:25:49	19	27.70	44.00	26.80	42.00	3.8
745	0	28/6/2019-20:31:27	13	27.70	44.00	26.80	42.00	3.8
745	1	28/6/2019-20:31:28	17	27.70	44.00	26.80	42.00	3.8
745	2	28/6/2019-20:31:29	18	27.70	45.00	26.70	43.00	3.8
745	3	28/6/2019-20:31:30	18	27.70	45.00	26.70	43.00	3.8
745	4	28/6/2019-20:31:31	19	27.70	45.00	26.80	43.00	3.8
745	5	28/6/2019-20:31:33	19	27.70	45.00	26.80	43.00	3.8
746	0	28/6/2019-20:37:10	13	27.70	45.00	26.80	42.00	3.8
746	1	28/6/2019-20:37:12	17	27.70	45.00	26.80	42.00	3.8
746	2	28/6/2019-20:37:13	18	27.60	45.00	26.60	43.00	3.8
746	3	28/6/2019-20:37:14	18	27.60	45.00	26.60	43.00	3.8
746	4	28/6/2019-20:37:15	19	27.70	45.00	26.70	42.00	3.8
746	5	28/6/2019-20:37:16	19	27.70	45.00	26.70	42.00	3.8
747	0	28/6/2019-20:42:54	13	27.70	45.00	26.70	42.00	3.8
747	1	28/6/2019-20:42:55	17	27.70	45.00	26.70	42.00	3.8
747	2	28/6/2019-20:42:56	18	27.60	46.00	26.60	44.00	3.8
747	3	28/6/2019-20:42:58	18	27.60	46.00	26.60	44.00	3.8
747	4	28/6/2019-20:42:59	19	27.60	46.00	26.60	44.00	3.8
747	5	28/6/2019-20:43:00	19	27.60	46.00	26.60	44.00	3.8
748	0	28/6/2019-20:48:38	290	27.70	46.00	26.60	44.00	3.8
748	1	28/6/2019-20:48:39	294	27.70	46.00	26.60	44.00	3.8
748	2	28/6/2019-20:48:40	298	27.60	46.00	26.60	45.00	3.8
748	3	28/6/2019-20:48:41	302	27.60	46.00	26.60	45.00	3.8
748	4	28/6/2019-20:48:42	306	27.60	47.00	26.70	44.00	3.8
748	5	28/6/2019-20:48:43	308	27.60	47.00	26.70	44.00	3.8
749	0	28/6/2019-20:54:21	364	27.70	46.00	26.70	44.00	3.8
749	1	28/6/2019-20:54:22	365	27.70	46.00	26.70	44.00	3.8
749	2	28/6/2019-20:54:24	365	27.60	48.00	26.60	46.00	3.8
749	3	28/6/2019-20:54:25	363	27.60	48.00	26.60	46.00	3.8
749	4	28/6/2019-20:54:26	364	27.70	48.00	26.60	46.00	3.8
749	5	28/6/2019-20:54:27	363	27.70	48.00	26.60	46.00	3.8
750	0	28/6/2019-21:00:05	354	27.70	48.00	26.70	46.00	3.8
750	1	28/6/2019-21:00:06	356	27.70	48.00	26.70	46.00	3.8
750	2	28/6/2019-21:00:07	356	27.70	49.00	26.60	47.00	3.8
750	3	28/6/2019-21:00:08	354	27.70	49.00	26.60	47.00	3.8
750	4	28/6/2019-21:00:10	355	27.70	49.00	26.70	47.00	3.8
750	5	28/6/2019-21:00:11	356	27.70	49.00	26.70	47.00	3.8
751	0	28/6/2019-21:05:49	359	27.70	49.00	26.70	47.00	3.8
751	1	28/6/2019-21:05:50	360	27.70	49.00	26.70	47.00	3.8
751	2	28/6/2019-21:05:51	359	27.60	49.00	26.70	47.00	3.8
751	3	28/6/2019-21:05:52	361	27.60	49.00	26.70	47.00	3.8
751	4	28/6/2019-21:05:53	361	27.60	49.00	26.70	47.00	3.8
751	5	28/6/2019-21:05:54	360	27.60	49.00	26.70	47.00	3.8
752	0	28/6/2019-21:11:32	367	27.70	49.00	26.80	47.00	3.8
752	1	28/6/2019-21:11:33	368	27.70	49.00	26.80	47.00	3.8
752	2	28/6/2019-21:11:35	366	27.70	49.00	26.70	48.00	3.8
752	3	28/6/2019-21:11:36	367	27.70	49.00	26.70	48.00	3.8
752	4	28/6/2019-21:11:37	368	27.70	50.00	26.70	48.00	3.8
752	5	28/6/2019-21:11:38	366	27.70	50.00	26.70	48.00	3.8
753	0	28/6/2019-21:17:16	365	27.70	50.00	26.80	48.00	3.8
753	1	28/6/2019-21:17:17	368	27.70	50.00	26.80	48.00	3.8
753	2	28/6/2019-21:17:18	368	27.70	50.00	26.70	48.00	3.8
753	3	28/6/2019-21:17:19	366	27.70	50.00	26.70	48.00	3.8
753	4	28/6/2019-21:17:21	367	27.70	50.00	26.80	48.00	3.7
753	5	28/6/2019-21:17:22	368	27.70	50.00	26.80	48.00	3.7
754	0	28/6/2019-21:23:00	368	27.70	50.00	26.80	48.00	3.7
754	1	28/6/2019-21:23:01	369	27.70	50.00	26.80	48.00	3.7
754	2	28/6/2019-21:23:02	368	27.70	50.00	26.80	48.00	3.7
754	3	28/6/2019-21:23:03	367	27.70	50.00	26.80	48.00	3.7
